,gene,log2FC,p_value,adjusted_p,-log10(adjusted_p)
4362,AC096564.1,0.002803455,0.7974941275989107,0.9999853635789433,6.356563418520975e-06
4363,CYP2U1,0.012526829,0.13647344422122243,0.2668290104487097,0.5737669543924353
4364,AC096564.2,-0.000981384,0.9666061893949365,0.9999853635789433,6.356563418520975e-06
4365,HADH,-0.054953456,1.1373270819589327e-07,3.8554849060833433e-07,6.413920992764113
4366,LEF1,0.12946051,8.006255465766778e-16,3.928865538936376e-15,14.405732834180613
4367,RPL34-AS1,0.0034309216,0.8296525206806813,0.9999853635789433,6.356563418520975e-06
4368,RPL34,0.04503703,6.568804376937151e-202,5.1294043610650706e-200,199.28993306329394
4369,OSTC,0.12272692,2.2862062515489705e-93,5.18148798354863e-92,91.28554550468594
4370,COL25A1,0.0010835056,0.9487937220087694,0.9999853635789433,6.356563418520975e-06
4371,SEC24B-AS1,-0.0027804375,0.7926070239597157,0.9999853635789433,6.356563418520975e-06
4372,SEC24B,0.055763245,2.72506282807716e-07,9.02399509105107e-07,6.044601149611842
4373,MCUB,-0.018932343,0.03820632500812175,0.08216542438908397,1.0853108972529977
4374,CASP6,0.05230069,5.861015035937861e-06,1.7891203631382866e-05,4.747360441272534
4375,AC004067.1,0.0016386758,0.8931240471120622,0.9999853635789433,6.356563418520975e-06
4376,PLA2G12A,0.022265255,0.019552661101542846,0.04390264764161089,1.357509287924878
4377,CFI,0.0037475512,0.7620572288266627,0.9999853635789433,6.356563418520975e-06
4378,AC126283.1,-4.872121e-05,0.9971520456840123,0.9999853635789433,6.356563418520975e-06
4379,GAR1,0.14718771,1.3877137651448807e-51,1.6587632051016549e-50,49.78021560677712
4380,RRH,0.00057048356,0.9442202569425819,0.9999853635789433,6.356563418520975e-06
4381,ELOVL6,-0.06415135,1.5530090808524642e-05,4.607749856280698e-05,4.33651110575362
4382,ENPEP,-0.004892297,0.7948830170010875,0.9999853635789433,6.356563418520975e-06
4383,FAM241A,0.18139297,1.6297840259892427e-41,1.5856255687018301e-40,39.799799359669734
4384,AC109347.1,-0.0020061806,0.8457788352469088,0.9999853635789433,6.356563418520975e-06
4385,AP1AR,0.058956012,6.75006309415992e-07,2.1831186154778026e-06,5.660922667109003
4386,AC109347.2,-0.0011161787,0.9357658254636378,0.9999853635789433,6.356563418520975e-06
4387,TIFA,-0.060512364,7.968550117018384e-06,2.4094286978783016e-05,4.618085921230873
4388,ALPK1,0.0033956524,0.8105195713715674,0.9999853635789433,6.356563418520975e-06
4389,NEUROG2,0.0007037885,0.9395181646467979,0.9999853635789433,6.356563418520975e-06
4390,ZGRF1,0.021963418,0.22919681739098952,0.42480280768922835,0.37181262149365624
4391,LARP7,0.10549295,1.275799254260268e-48,1.4333762771599253e-47,46.843639787520864
4392,AC106864.2,0.0016474786,0.898122555693927,0.9999853635789433,6.356563418520975e-06
4393,ANK2,0.0054100975,0.6937066476873759,0.9999853635789433,6.356563418520975e-06
4394,CAMK2D,0.02362755,0.10247857383583482,0.20575336426260915,0.6866530549310426
4395,UGT8,1.0297168e-05,0.962244825369948,0.9999853635789433,6.356563418520975e-06
4396,SNHG8,0.104129195,6.782154015739994e-64,9.876097565917149e-63,62.00541462832596
4397,AC110079.2,-0.00043569785,0.9591041155455045,0.9999853635789433,6.356563418520975e-06
4398,METTL14,0.024868011,0.10923668129239442,0.21810463157051152,0.6613351118437745
4399,SEC24D,0.09341204,4.146131361067675e-12,1.7494365502268093e-11,10.757101804187691
4400,SYNPO2,0.0017883424,0.7758040183946585,0.9999853635789433,6.356563418520975e-06
4401,USP53,-0.008126631,0.686922585956353,0.9999853635789433,6.356563418520975e-06
4402,C4orf3,-0.06748247,9.037138925220502e-16,4.429882627762966e-15,14.353607780501571
4403,AC093752.3,0.0009160973,0.9301899801498883,0.9999853635789433,6.356563418520975e-06
4404,AC093752.2,-0.00073680957,0.9821592115011054,0.9999853635789433,6.356563418520975e-06
4405,PDE5A,-0.0005392567,0.9775115057354136,0.9999853635789433,6.356563418520975e-06
4406,AC097173.2,0.0012626804,0.9069055517447515,0.9999853635789433,6.356563418520975e-06
4407,MAD2L1,0.038513422,3.25246797547467e-14,1.4993718055539583e-13,12.824090659961469
4408,AC108866.1,0.0051018815,0.7215754575794467,0.9999853635789433,6.356563418520975e-06
4409,PRDM5,0.0031185546,0.895938441973433,0.9999853635789433,6.356563418520975e-06
4410,TNIP3,0.017379176,0.14365109564776704,0.2793354602406884,0.5538739292852886
4411,ANXA5,-0.03113699,0.00012840922595795288,0.00035556113016105815,3.449085722052898
4412,EXOSC9,0.056736946,3.479833998287946e-11,1.4135936292000237e-10,9.849675420780233
4413,CCNA2,0.08952665,6.276725191612136e-20,3.5519113884939304e-19,18.44953787734393
4414,BBS7,0.07912654,2.2272340782261728e-10,8.705442576358563e-10,9.060209144870095
4415,TRPC3,-0.0018069423,0.9221300413268074,0.9999853635789433,6.356563418520975e-06
4416,KIAA1109,0.027062595,0.019228794066433092,0.043224298616713584,1.3642720451185244
4417,IL2,-0.002912182,0.7827860206100252,0.9999853635789433,6.356563418520975e-06
4418,IL21,0.0038700951,0.7623238634497117,0.9999853635789433,6.356563418520975e-06
4419,IL21-AS1,0.0007590172,0.9890620813683791,0.9999853635789433,6.356563418520975e-06
4420,BBS12,0.003209073,0.7011999847911456,0.9999853635789433,6.356563418520975e-06
4421,FGF2,-0.0084322635,0.3893108855013374,0.6712619086428421,0.17310799654453418
4422,AC021205.3,0.0010534641,0.9156262181490354,0.9999853635789433,6.356563418520975e-06
4423,NUDT6,0.009201467,0.4231776135370753,0.7190480886801577,0.1432420637895033
4424,SPATA5,0.03528306,0.006495672088283497,0.015444170759564618,1.8112354052138349
4425,SPRY1,-0.0440405,0.003815372774857089,0.009281253701536454,2.032393355797949
4426,ANKRD50,0.00025501987,0.9485586966147058,0.9999853635789433,6.356563418520975e-06
4427,INTU,-0.0015120762,0.9685235963119943,0.9999853635789433,6.356563418520975e-06
4428,HSPA4L,0.011330526,0.22971158812591297,0.4256245589957077,0.37097332073040507
4429,AC093591.2,-0.0022938615,0.8352266248249134,0.9999853635789433,6.356563418520975e-06
4430,PLK4,0.008345842,0.5378937896696081,0.8690474111738283,0.060956529823478996
4431,MFSD8,0.046204954,0.0002668559053024882,0.0007206157201176524,3.1422962680448627
4432,ABHD18,0.029824972,0.005049713721341715,0.012151659368191702,1.9153644129922183
4433,LARP1B,0.021321654,0.15052116999091378,0.29142697723879607,0.5354702482981686
4434,PGRMC2,0.028021753,0.031307707688906644,0.06829036702769317,1.165640553152535
4435,AC108062.1,0.00086994364,0.94835849332694,0.9999853635789433,6.356563418520975e-06
4436,JADE1,0.019615889,0.178415832957319,0.33981873239709737,0.4687526844650365
4437,SCLT1,0.07443583,5.015931069175696e-09,1.831629148029402e-08,7.737162453849515
4438,C4orf33,-0.005751401,0.6127066401102512,0.9505830416841499,0.02200993774659408
4439,SNHG27,-0.0008658897,0.9126386694539127,0.9999853635789433,6.356563418520975e-06
4440,AC096711.2,0.0045586242,0.7130793477582855,0.9999853635789433,6.356563418520975e-06
4441,AC096711.3,0.00053091825,0.9395355599088294,0.9999853635789433,6.356563418520975e-06
4442,AC096711.1,0.001402152,0.8751039069313814,0.9999853635789433,6.356563418520975e-06
4443,SLC7A11,-0.0041654333,0.5617111473374728,0.8953366926459969,0.04801361690645679
4444,NOCT,0.030011639,0.010255750443451339,0.023826598600727146,1.622937951542358
4445,ELF2,-0.004671812,0.387611996678331,0.6687195103330358,0.17475600578713393
4446,MGARP,0.0004964052,0.9900825496153398,0.9999853635789433,6.356563418520975e-06
4447,NDUFC1,0.052276254,2.0305432831530377e-27,1.4250461141814215e-26,25.846171081753372
4448,NAA15,0.15284151,7.166797056568589e-56,9.213275698458627e-55,54.035585932796046
4449,AC097376.2,-0.00031144917,0.9115289490823087,0.9999853635789433,6.356563418520975e-06
4450,RAB33B,0.0280675,0.007873784312644754,0.01855792949501957,1.731470479574494
4451,SETD7,0.07380222,1.2064698427308668e-10,4.781492404191791e-10,9.320436529801013
4452,AC112236.2,0.0004664315,0.980633154826499,0.9999853635789433,6.356563418520975e-06
4453,MGST2,0.03573653,0.008166339461565631,0.019206955445444773,1.716541471058833
4454,MAML3,0.00046484172,0.943528518966696,0.9999853635789433,6.356563418520975e-06
4455,SCOC,0.16002202,8.438436889361725e-46,8.997980229908548e-45,44.04585496538817
4456,SCOC-AS1,0.04197851,3.662609823876015e-05,0.00010582450940467101,3.9754137362093793
4457,CLGN,0.018778997,0.08221803809987893,0.1680254808345183,0.7746248531152253
4458,ELMOD2,0.0538508,4.712219093225563e-06,1.4465905892714081e-05,4.839654364512504
4459,ZNF330,0.045666218,5.117115082317237e-05,0.00014621964190156093,3.834994284036929
4460,IL15,0.026624557,0.012695692094287616,0.029203031390539123,1.534572064721052
4461,INPP4B,0.06412542,7.0345054048034945e-06,2.1367593961049104e-05,4.6702443776145035
4462,AC139720.1,0.011638417,0.2721496796454813,0.4948226305460597,0.30555044627710193
4463,AC104596.1,3.7929043e-05,0.951919104786832,0.9999853635789433,6.356563418520975e-06
4464,USP38,0.08019692,1.3388534434068415e-10,5.292081625773904e-10,9.276373465816775
4465,GAB1,0.000272676,0.9856737410869045,0.9999853635789433,6.356563418520975e-06
4466,SMARCA5,0.14128006,3.3684721463028194e-100,8.471873265849087e-99,98.07202054963736
4467,SMARCA5-AS1,0.0004415703,0.9879064445791123,0.9999853635789433,6.356563418520975e-06
4468,GYPE,0.0017082775,0.8961027638975158,0.9999853635789433,6.356563418520975e-06
4469,GYPB,0.00097646774,0.8982090712487624,0.9999853635789433,6.356563418520975e-06
4470,HHIP-AS1,0.0007556728,0.9626761208615364,0.9999853635789433,6.356563418520975e-06
4471,ANAPC10,0.15952605,7.012542373768898e-46,7.490936841561256e-45,44.125463864586585
4472,ABCE1,0.17668235,4.0459919919328405e-101,1.0247936090615163e-99,98.98936359165327
4473,OTUD4,0.08445197,3.0321500137536477e-12,1.2903595084707931e-11,10.889289273582214
4474,SMAD1,-0.0010520415,0.9609597179376063,0.9999853635789433,6.356563418520975e-06
4475,MMAA,0.012710005,0.1084611908570773,0.21670424747555936,0.6641325762800002
4476,ZNF827,0.015611231,0.08193044296603691,0.1674760152170407,0.7760473808942445
4477,LSM6,0.05370879,2.917657471388574e-29,2.1523742121852506e-28,27.66708221992081
4478,REELD1,0.0020321754,0.8705268257579089,0.9999853635789433,6.356563418520975e-06
4479,SLC10A7,0.021410719,0.03657802392878492,0.07893366887009225,1.1027377105355056
4480,TMEM184C,0.028509676,0.007429113592983958,0.017570084548305664,1.7552261486484582
4481,PRMT9,-0.09780455,1.2866340504796188e-12,5.546670706527614e-12,11.255967616450892
4482,ARHGAP10,0.080432475,9.276246338817471e-11,3.6976780434849316e-10,9.432070905514585
4483,NR3C2,0.010084724,0.31109607488948,0.5557233902470347,0.2551413234927648
4484,LRBA,0.09141606,4.133284763817558e-13,1.818238576791773e-12,11.740349132232746
4485,AC110813.1,0.001141905,0.9485935149096811,0.9999853635789433,6.356563418520975e-06
4486,RPS3A,0.055888176,0.0,0.0,inf
4487,SH3D19,0.0051514385,0.6145226623778982,0.9528218372185533,0.02098829804622761
4488,AC095055.1,0.012801206,0.19389117548425416,0.3663914192126633,0.4360547059436747
4489,GATB,0.10152385,5.464464005176636e-16,2.6993244569217845e-15,14.568744910411333
4490,LINC02273,-0.10694121,7.64023695269715e-14,3.477289824080693e-13,12.458759110365525
4491,FBXW7,0.049627244,0.00021713033592659004,0.000590528466469853,3.228759162347171
4492,TMEM154,0.013806701,0.3186760148722185,0.5667957527297605,0.24657341278756112
4493,TIGD4,0.0030946229,0.7978022115247331,0.9999853635789433,6.356563418520975e-06
4494,ARFIP1,0.12959132,3.1394659563055244e-25,2.066246972052094e-24,23.68481776984979
4495,TRIM2,0.0007669324,0.9257421784556809,0.9999853635789433,6.356563418520975e-06
4496,MND1,0.0012580752,0.886471757166864,0.9999853635789433,6.356563418520975e-06
4497,TMEM131L,-0.0002130568,0.9880590744513195,0.9999853635789433,6.356563418520975e-06
4498,TLR2,-0.00087149645,0.9633252629081613,0.9999853635789433,6.356563418520975e-06
4499,PLRG1,0.12560856,3.1770467788290845e-37,2.7999975603263523e-36,35.552842347063944
4500,LRAT,0.001085804,0.9210362939411204,0.9999853635789433,6.356563418520975e-06
4501,AC097467.3,0.00012343319,0.9859179378814885,0.9999853635789433,6.356563418520975e-06
4502,MAP9,0.124331355,1.7655813490583857e-21,1.0471683477234513e-20,19.979983493478688
4503,GUCY1A1,2.6765745e-05,0.9623058159837943,0.9999853635789433,6.356563418520975e-06
4504,GUCY1B1,0.002932046,0.7795507002912582,0.9999853635789433,6.356563418520975e-06
4505,CTSO,-0.0059625246,0.924604533886839,0.9999853635789433,6.356563418520975e-06
4506,C4orf46,0.055089504,2.0248333550512975e-05,5.954295355209226e-05,4.2251696265323995
4507,ETFDH,0.09579489,8.991112232310506e-15,4.234371054468698e-14,13.373211087779184
4508,PPID,0.069363475,3.900884470693267e-14,1.793664595138519e-13,12.746258764245606
4509,FNIP2,0.08253071,3.885525924166819e-09,1.4252507605323295e-08,7.846108718578589
4510,RAPGEF2,0.04813932,9.066595911496985e-05,0.0002540806583441296,3.5950283939583967
4511,NAF1,0.039647877,0.0008072388951298668,0.002095984597460763,2.6786119131302843
4512,TMA16,0.066349864,1.0488922078987355e-13,4.742424895485509e-13,12.323999538190378
4513,MARCH1,-0.001971141,0.9266801982117244,0.9999853635789433,6.356563418520975e-06
4514,AC093788.1,-0.0022675171,0.9557419521673759,0.9999853635789433,6.356563418520975e-06
4515,TRIM61,0.030182347,0.005063856684236091,0.012182414264430213,1.914266636348546
4516,FAM218A,0.0067002997,0.6190133096558669,0.9571289237584274,0.019029559500313736
4517,TRIM60,0.002125858,0.8788789506308788,0.9999853635789433,6.356563418520975e-06
4518,TMEM192,0.057643175,4.439912089327508e-06,1.3658095300422241e-05,4.864609861283516
4519,KLHL2,0.059304878,1.6250962092834993e-07,5.456246792040468e-07,6.263105994290475
4520,GK3P,0.0009532303,0.9441245422505488,0.9999853635789433,6.356563418520975e-06
4521,MSMO1,0.029457629,0.02988387685576521,0.06545608597927406,1.1840499673815765
4522,CPE,0.0036135688,0.8565818924102464,0.9999853635789433,6.356563418520975e-06
4523,TLL1,0.0009818617,0.9350137873774353,0.9999853635789433,6.356563418520975e-06
4524,DDX60,0.030216426,0.04024040313788312,0.08629078893292073,1.0640355603578289
4525,DDX60L,-0.011072367,0.5753560594732672,0.9107300217315184,0.04061034690122576
4526,PALLD,0.079456635,1.0321874901727311e-07,3.508378007844284e-07,6.4548936200162155
4527,CBR4,0.020020336,0.2546273764900141,0.4662823088985594,0.33135106169216205
4528,SH3RF1,0.013213078,0.2172181487746836,0.4059672801409795,0.3915089679667757
4529,NEK1,0.09215516,3.4838751156510584e-12,1.4759216967086525e-11,10.830936682885216
4530,CLCN3,0.0970552,5.561751488618777e-11,2.2394784985246787e-10,9.649853102907578
4531,HPF1,0.006410122,0.4079740208248389,0.6982572205579795,0.15598456463909763
4532,MFAP3L,0.003363396,0.7441220566693338,0.9999853635789433,6.356563418520975e-06
4533,AC105285.1,-0.009985317,0.3454590692312586,0.607005903114215,0.21680708540338547
4534,GALNT7,0.12051487,2.9367579977117985e-21,1.730316524384922e-20,19.76187444472099
4535,AC097534.1,0.0013653445,0.9110781743411179,0.9999853635789433,6.356563418520975e-06
4536,HMGB2,-0.037300587,7.148446805944594e-13,3.1132130000950126e-12,11.50679116470093
4537,AC097534.2,-0.035768747,0.015291650793805893,0.034811623105644424,1.458275727092287
4538,SAP30,0.060337722,7.571220826367495e-09,2.7417693563609465e-08,7.561969081812281
4539,SCRG1,-0.0008090036,0.9593218979711668,0.9999853635789433,6.356563418520975e-06
4540,FBXO8,0.057485044,8.944044211164292e-06,2.6930021650789673e-05,4.569763297430869
4541,CEP44,0.058893174,2.660605821612415e-06,8.304582527853588e-06,5.0806821946883955
4542,HPGD,-0.06723535,4.3490341556667625e-05,0.00012479048262457163,3.9038185356571624
4543,AC096751.2,-0.001609867,0.9171659892369486,0.9999853635789433,6.356563418520975e-06
4544,WDR17,0.00081718015,0.8981009269943888,0.9999853635789433,6.356563418520975e-06
4545,SPCS3,0.08214307,2.4675657426513605e-52,2.989499363827346e-51,50.52440153466273
4546,NEIL3,0.03225121,0.04280934133977765,0.09140497215974973,1.0390301792901357
4547,AGA,0.020082146,0.09662321344868884,0.19477131133913356,0.7104750117523468
4548,AC078881.1,-0.0008981447,0.9314847758905551,0.9999853635789433,6.356563418520975e-06
4549,DCTD,0.15344512,7.840061251564338e-41,7.48110860728247e-40,39.12603404032401
4550,CDKN2AIP,0.025622487,0.08135101563620836,0.1663486405496487,0.7789807439637697
4551,AC107214.1,-0.0002986621,0.9386223478533083,0.9999853635789433,6.356563418520975e-06
4552,ING2,0.009439349,0.730792435381459,0.9999853635789433,6.356563418520975e-06
4553,RWDD4,0.13511217,1.0035957843575632e-53,1.2368228680828356e-52,51.90769249351762
4554,TRAPPC11,0.056179225,8.069122991304649e-07,2.599388530544222e-06,5.585128801660878
4555,STOX2,0.0008165238,0.8982090712487624,0.9999853635789433,6.356563418520975e-06
4556,ENPP6,0.025343709,0.07147658690997429,0.14771112066614586,0.8305868069078611
4557,LINC02363,0.0011390309,0.9119450741190457,0.9999853635789433,6.356563418520975e-06
4558,LINC02362,0.0032910507,0.7978908442430656,0.9999853635789433,6.356563418520975e-06
4559,IRF2,0.11802775,1.1390390667254558e-28,8.246273923556517e-28,27.083742242962604
4560,LINC02427,0.002694432,0.8295289373302195,0.9999853635789433,6.356563418520975e-06
4561,LINC02365,0.0014323654,0.9253904475882909,0.9999853635789433,6.356563418520975e-06
4562,CASP3,0.15616095,8.98360045102793e-63,1.2923953601390303e-61,60.8886046098231
4563,PRIMPOL,0.021054715,0.08035991388322644,0.16452896497135966,0.7837576343712518
4564,CENPU,0.09610921,1.0537647032598807e-23,6.632671743644205e-23,22.178311495759306
4565,ACSL1,0.03799914,0.0004723553675216579,0.0012520988262707214,2.902361391564724
4566,MIR3945HG,-0.00018881878,0.9404314547171065,0.9999853635789433,6.356563418520975e-06
4567,SLC25A4,0.27600938,2.239388371386669e-88,4.7957775876810075e-87,86.31914096624931
4568,CFAP97,0.06596506,9.016773148485545e-09,3.248145395673218e-08,7.48836453881347
4569,SNX25,0.04477468,7.171544733654008e-05,0.00020284967245681902,3.6928256892182745
4570,LRP2BP,0.0071115177,0.584692825026477,0.9211257055953912,0.03568109779327501
4571,ANKRD37,-0.03602451,0.1453853031902273,0.2823392692927503,0.5492287135956155
4572,UFSP2,0.05484432,1.6659847580431548e-05,4.929859249268194e-05,4.307165479939555
4573,C4orf47,-0.0037876342,0.8129741736831697,0.9999853635789433,6.356563418520975e-06
4574,AC106897.1,-0.0043533854,0.7070230557298943,0.9999853635789433,6.356563418520975e-06
4575,PDLIM3,7.629953e-05,0.999795016637661,0.9999853635789433,6.356563418520975e-06
4576,TLR3,0.0012871921,0.746066369282746,0.9999853635789433,6.356563418520975e-06
4577,FAM149A,0.0057614376,0.6168296880429609,0.9546605921398845,0.02015100450059193
